pair_id,mention_a,mention_b,surface_a,surface_b,kind_a,kind_b,domain_a,domain_b,passage_a,passage_b,f_name_sim,f_part_sim,f_same_domain,f_emb_cos,f_temporal,theta_cold,bucket,run_db,label
ee38742ea9636977,066f617b6c538538:post_money:79f0c0d1:A,daa51e318f827a5c:amount:7becbddd:A,Uber,Uber,funding_round/unknown,funding_round/unknown,app.dealroom.co,sg.finance.yahoo.com,$1.3b Valuation: $69.0b 6.6x EV/Revenue 28.9x EV/EBITDA | Late VC,"Reuters - Uber is in talks to sell more than $1 billion in convertible debt, a source familiar with the matter said, soon after the U.S. taxi service said it raised $1.2 billion in its latest funding round.",1.000000,1.000000,0.000000,1.000000,0.315727,0.831573,band,data/runs/cal_uber_01.sqlite,0
2991e863e923a7a4,066f617b6c538538:post_money:79f0c0d1:A,dd36e69f13867aa6:post_money:8e01e921:A,Uber,Uber,funding_round/unknown,funding_round/series_a,app.dealroom.co,tracxn.com,$1.3b Valuation: $69.0b 6.6x EV/Revenue 28.9x EV/EBITDA | Late VC,"Feb 14, 2011 | $11M | Series A | $60M | - | ||",1.000000,1.000000,0.000000,1.000000,0.054141,0.805414,band,data/runs/cal_uber_01.sqlite,0
4923125bcc8cf06b,066f617b6c538538:post_money:80880c35:A,7654c0c68b66dc39:investor:7f4e5335:A,Uber,Uber,funding_round/series_f,funding_round/series_c,app.dealroom.co,techcrunch.com,$1.0b Valuation: $50.0b 100.9x EV/Revenue | Series F,"It’s unknown why TPG, which picked up 775,092 shares, paid a lower per-share price than the other participants.",1.000000,1.000000,0.000000,1.000000,0.408244,0.840824,band,data/runs/cal_uber_01.sqlite,0
3e1954f1435e8aed,066f617b6c538538:post_money:80880c35:A,915d6a4115710641:pre_money:21429dbe:A,Uber,Uber,funding_round/series_f,funding_round/seed,app.dealroom.co,ilyastrebulaev.substack.com,$1.0b Valuation: $50.0b 100.9x EV/Revenue | Series F,starting with a Series Seed at a pre-money valuation of $3.86 million,1.000000,1.000000,0.000000,1.000000,0.031837,0.803184,band,data/runs/cal_uber_01.sqlite,0
59500164d9ff5c8b,066f617b6c538538:post_money:80880c35:A,c1654b43f9299ff7:post_money:3ca20954:A,Uber,Uber,funding_round/series_f,funding_round/series_g,app.dealroom.co,techcrunch.com,$1.0b Valuation: $50.0b 100.9x EV/Revenue | Series F,could value the company has high as $64.6 billion if all the shares are issued,1.000000,1.000000,0.000000,1.000000,0.258637,0.825864,band,data/runs/cal_uber_01.sqlite,0
4c8fe2d760416321,066f617b6c538538:post_money:80880c35:A,daa51e318f827a5c:post_money:f2904d51:A,Uber,Uber,funding_round/series_f,funding_round/unknown,app.dealroom.co,sg.finance.yahoo.com,$1.0b Valuation: $50.0b 100.9x EV/Revenue | Series F,"Uber was valued at $18.2 billion in June when it raised $1.2 billion from mutual funds and investors, including Fidelity Investments, Wellington Management and BlackRock.",1.000000,1.000000,0.000000,1.000000,0.315727,0.831573,band,data/runs/cal_uber_01.sqlite,0
e0b40b5fd5d09461,066f617b6c538538:post_money:a04dded1:A,3786ee5a1a2d35c0:amount:8467c681:A,Uber,Uber,funding_round/unknown,funding_round/unknown,app.dealroom.co,www.businessinsider.com,$2.1b Valuation: $62.5b 126.2x EV/Revenue | Growth Equity VC,"its most recent round, a $1.25 billion Series G1 led by SoftBank",1.000000,1.000000,0.000000,1.000000,0.139782,0.813978,band,data/runs/cal_uber_01.sqlite,0
d89a357e94a2e52f,066f617b6c538538:post_money:a04dded1:A,7654c0c68b66dc39:investor_amount:4ab85817:A,Uber,Uber,funding_round/unknown,funding_round/series_c,app.dealroom.co,techcrunch.com,$2.1b Valuation: $62.5b 126.2x EV/Revenue | Growth Equity VC,The late-stage investor plunked down a total of $88.4 million in Uber.,1.000000,1.000000,0.000000,1.000000,0.408244,0.840824,band,data/runs/cal_uber_01.sqlite,0
5cab422d25242769,066f617b6c538538:post_money:a04dded1:A,7654c0c68b66dc39:pre_money:bdb29a9a:A,Uber,Uber,funding_round/unknown,funding_round/series_c,app.dealroom.co,techcrunch.com,$2.1b Valuation: $62.5b 126.2x EV/Revenue | Growth Equity VC,The round values Uber at around $3.4 billion pre-money and $3.76 billion post.,1.000000,1.000000,0.000000,1.000000,0.408244,0.840824,band,data/runs/cal_uber_01.sqlite,0
9a9776de2dad9ba2,066f617b6c538538:post_money:a04dded1:A,c1654b43f9299ff7:shares_issued:d2dc67dd:A,Uber,Uber,funding_round/unknown,funding_round/series_g,app.dealroom.co,techcrunch.com,$2.1b Valuation: $62.5b 126.2x EV/Revenue | Growth Equity VC,"there are 43,057,291 shares of preferred Series G stock being issued",1.000000,1.000000,0.000000,1.000000,0.258637,0.825864,band,data/runs/cal_uber_01.sqlite,0
857eeccc555a590b,066f617b6c538538:post_money:a04dded1:A,daa51e318f827a5c:amount:7becbddd:A,Uber,Uber,funding_round/unknown,funding_round/unknown,app.dealroom.co,sg.finance.yahoo.com,$2.1b Valuation: $62.5b 126.2x EV/Revenue | Growth Equity VC,"Reuters - Uber is in talks to sell more than $1 billion in convertible debt, a source familiar with the matter said, soon after the U.S. taxi service said it raised $1.2 billion in its latest funding round.",1.000000,1.000000,0.000000,1.000000,0.315727,0.831573,band,data/runs/cal_uber_01.sqlite,0
6d01ce6d164da772,066f617b6c538538:post_money:b0442cd3:A,7654c0c68b66dc39:investor:8d0dc6a3:A,Uber,Uber,funding_round/unknown,funding_round/series_c,app.dealroom.co,techcrunch.com,$500m Valuation: $72.0b 6.9x EV/Revenue 30.2x EV/EBITDA | Late VC,Existing investor Benchmark put in another $15 million in this round.,1.000000,1.000000,0.000000,1.000000,0.408244,0.840824,band,data/runs/cal_uber_01.sqlite,0
a80a0c838c298d63,066f617b6c538538:post_money:b0442cd3:A,8f1161440dd600ca:pre_money:61eef522:A,Uber,Uber,funding_round/unknown,funding_round/unknown,app.dealroom.co,techcrunch.com,$500m Valuation: $72.0b 6.9x EV/Revenue 30.2x EV/EBITDA | Late VC,that values the company at $17 billion pre-money,1.000000,1.000000,0.000000,1.000000,0.348646,0.834865,band,data/runs/cal_uber_01.sqlite,0
d8967b3104c1d3a9,066f617b6c538538:post_money:b0442cd3:A,915d6a4115710641:post_money:27b8ba48:A,Uber,Uber,funding_round/unknown,funding_round/unknown,app.dealroom.co,ilyastrebulaev.substack.com,$500m Valuation: $72.0b 6.9x EV/Revenue 30.2x EV/EBITDA | Late VC,culminating in an IPO in 2019 at roughly $68 billion.,1.000000,1.000000,0.000000,1.000000,0.031837,0.803184,band,data/runs/cal_uber_01.sqlite,0
3c527ea89c474a23,066f617b6c538538:post_money:b0442cd3:A,dd36e69f13867aa6:post_money:1e0a8eb0:A,Uber,Uber,funding_round/unknown,funding_round/series_e,app.dealroom.co,tracxn.com,$500m Valuation: $72.0b 6.9x EV/Revenue 30.2x EV/EBITDA | Late VC,"May 12, 2015 | $1.69B | Series E | $41.4B | - | - | |",1.000000,1.000000,0.000000,1.000000,0.054141,0.805414,band,data/runs/cal_uber_01.sqlite,0
20d0e69137b22d46,066f617b6c538538:post_money:b0442cd3:A,dd36e69f13867aa6:post_money:8e01e921:A,Uber,Uber,funding_round/unknown,funding_round/series_a,app.dealroom.co,tracxn.com,$500m Valuation: $72.0b 6.9x EV/Revenue 30.2x EV/EBITDA | Late VC,"Feb 14, 2011 | $11M | Series A | $60M | - | ||",1.000000,1.000000,0.000000,1.000000,0.054141,0.805414,band,data/runs/cal_uber_01.sqlite,0
60fe8372c85acae2,066f617b6c538538:post_money:e8e113c2:A,915d6a4115710641:post_money:27b8ba48:A,Uber,Uber,funding_round/unknown,funding_round/unknown,app.dealroom.co,ilyastrebulaev.substack.com,$500m Valuation: $78.8b 5.6x EV/Revenue -10.0x EV/EBITDA | Late VC,culminating in an IPO in 2019 at roughly $68 billion.,1.000000,1.000000,0.000000,1.000000,0.031837,0.803184,band,data/runs/cal_uber_01.sqlite,0
5b73d0ab8a4d8e21,066f617b6c538538:post_money:e8e113c2:A,dd36e69f13867aa6:post_money:8e01e921:A,Uber,Uber,funding_round/unknown,funding_round/series_a,app.dealroom.co,tracxn.com,$500m Valuation: $78.8b 5.6x EV/Revenue -10.0x EV/EBITDA | Late VC,"Feb 14, 2011 | $11M | Series A | $60M | - | ||",1.000000,1.000000,0.000000,1.000000,0.054141,0.805414,band,data/runs/cal_uber_01.sqlite,0
38cc6e55137b1260,066f617b6c538538:post_money:f1ec4aca:A,7654c0c68b66dc39:investor_amount:4ab85817:A,Uber,Uber,funding_round/series_e,funding_round/series_c,app.dealroom.co,techcrunch.com,$1.0b Valuation: $40.0b 80.8x EV/Revenue | Series E,The late-stage investor plunked down a total of $88.4 million in Uber.,1.000000,1.000000,0.000000,1.000000,0.408244,0.840824,band,data/runs/cal_uber_01.sqlite,0
0633f563e9fad73a,066f617b6c538538:post_money:f1ec4aca:A,7c7d4aa1bf094082:post_money:4fe944ed:A,Uber,Uber,funding_round/series_e,funding_round/unknown,app.dealroom.co,techcrunch.com,$1.0b Valuation: $40.0b 80.8x EV/Revenue | Series E,this latest round was made at a $40 billion valuation.,1.000000,1.000000,0.000000,1.000000,0.315727,0.831573,band,data/runs/cal_uber_01.sqlite,1
d5f46a39cc9d5a5f,066f617b6c538538:post_money:f1ec4aca:A,8c1dd5ba21d56491:post_money:9096eae5:A,Uber,Uber,funding_round/series_e,funding_round/unknown,app.dealroom.co,www.businessinsider.com,$1.0b Valuation: $40.0b 80.8x EV/Revenue | Series E,Uber is one of the most valuable private tech companies in the world with a $41 billion post-money valuation.,1.000000,1.000000,0.000000,1.000000,0.302849,0.830285,band,data/runs/cal_uber_01.sqlite,1
ebd7baaf87cfdaf9,066f617b6c538538:post_money:f1ec4aca:A,c2f0263e7615e819:pre_money:e1cda081:A,Uber,Uber,funding_round/series_e,funding_round/series_c,app.dealroom.co,growthequityinterviewguide.com,$1.0b Valuation: $40.0b 80.8x EV/Revenue | Series E,"For instance, Uber raised $258 million in Series C funding in 2013, led by Google Ventures and TPG Growth, with a pre-money valuation of $3.5 billion.",1.000000,1.000000,0.000000,1.000000,0.032757,0.803276,band,data/runs/cal_uber_01.sqlite,0
89169a665ce4e992,066f617b6c538538:post_money:f1ec4aca:A,d67cbf313e22511e:post_money:fd345530:A,Uber,Uber,funding_round/series_e,funding_round/series_f,app.dealroom.co,bsic.it,$1.0b Valuation: $40.0b 80.8x EV/Revenue | Series E,"By 2015, a $1bn Series F round valued Uber at $51bn.",1.000000,1.000000,0.000000,1.000000,0.049814,0.804981,band,data/runs/cal_uber_01.sqlite,0
fdf049449b69de69,3786ee5a1a2d35c0:amount:3e2a8e64:A,7654c0c68b66dc39:investor:8d0dc6a3:A,Uber,Uber,funding_round/seed,funding_round/series_c,www.businessinsider.com,techcrunch.com,Uber raised a $1.57 million seed funding round,Existing investor Benchmark put in another $15 million in this round.,1.000000,1.000000,0.000000,1.000000,0.342398,0.834240,band,data/runs/cal_uber_01.sqlite,0
14181cc07524146b,3786ee5a1a2d35c0:amount:3e2a8e64:A,dd36e69f13867aa6:post_money:555fa415:A,Uber,Uber,funding_round/seed,funding_round/series_c,www.businessinsider.com,tracxn.com,Uber raised a $1.57 million seed funding round,"Aug 14, 2013 | $361M | Series C | $3.76B | - | ||",1.000000,1.000000,0.000000,1.000000,0.387324,0.838732,band,data/runs/cal_uber_01.sqlite,0
58664d307f26475b,3786ee5a1a2d35c0:amount:3e2a8e64:A,dd36e69f13867aa6:post_money:a4712962:A,Uber,Uber,funding_round/seed,funding_round/series_e,www.businessinsider.com,tracxn.com,Uber raised a $1.57 million seed funding round,"Dec 04, 2014 | $2.8B | Series E | $40B | - | ||",1.000000,1.000000,0.000000,1.000000,0.387324,0.838732,band,data/runs/cal_uber_01.sqlite,0
313d399513d20947,3786ee5a1a2d35c0:amount:8467c681:A,7654c0c68b66dc39:investor:7f4e5335:A,Uber,Uber,funding_round/unknown,funding_round/series_c,www.businessinsider.com,techcrunch.com,"its most recent round, a $1.25 billion Series G1 led by SoftBank","It’s unknown why TPG, which picked up 775,092 shares, paid a lower per-share price than the other participants.",1.000000,1.000000,0.000000,1.000000,0.342398,0.834240,band,data/runs/cal_uber_01.sqlite,0
ca177b8dbaf3821e,3786ee5a1a2d35c0:amount:8467c681:A,7654c0c68b66dc39:pre_money:bdb29a9a:A,Uber,Uber,funding_round/unknown,funding_round/series_c,www.businessinsider.com,techcrunch.com,"its most recent round, a $1.25 billion Series G1 led by SoftBank",The round values Uber at around $3.4 billion pre-money and $3.76 billion post.,1.000000,1.000000,0.000000,1.000000,0.342398,0.834240,band,data/runs/cal_uber_01.sqlite,0
00909d16211820df,3786ee5a1a2d35c0:amount:8467c681:A,7c7d4aa1bf094082:post_money:4fe944ed:A,Uber,Uber,funding_round/unknown,funding_round/unknown,www.businessinsider.com,techcrunch.com,"its most recent round, a $1.25 billion Series G1 led by SoftBank",this latest round was made at a $40 billion valuation.,1.000000,1.000000,0.000000,1.000000,0.442730,0.844273,band,data/runs/cal_uber_01.sqlite,0
7b18c702cc0f3b92,3786ee5a1a2d35c0:amount:8467c681:A,915d6a4115710641:post_money:27b8ba48:A,Uber,Uber,funding_round/unknown,funding_round/unknown,www.businessinsider.com,ilyastrebulaev.substack.com,"its most recent round, a $1.25 billion Series G1 led by SoftBank",culminating in an IPO in 2019 at roughly $68 billion.,1.000000,1.000000,0.000000,1.000000,0.227762,0.822776,band,data/runs/cal_uber_01.sqlite,0
70bb2846407fd29d,3786ee5a1a2d35c0:amount:8467c681:A,dd36e69f13867aa6:post_money:a4712962:A,Uber,Uber,funding_round/unknown,funding_round/series_e,www.businessinsider.com,tracxn.com,"its most recent round, a $1.25 billion Series G1 led by SoftBank","Dec 04, 2014 | $2.8B | Series E | $40B | - | ||",1.000000,1.000000,0.000000,1.000000,0.387324,0.838732,band,data/runs/cal_uber_01.sqlite,0
f4066e450945ec36,3786ee5a1a2d35c0:post_money:791a6a99:A,7654c0c68b66dc39:investor:edd3f02b:A,Uber,Uber,funding_round/seed,funding_round/series_c,www.businessinsider.com,techcrunch.com,"a $1.57 million seed funding round, which valued the company at $3.86 million.","We and Kara Swisher have both confirmed that Google Ventures is the largest investor in the round, pumping $257.79 million into the car service.",1.000000,1.000000,0.000000,1.000000,0.342398,0.834240,band,data/runs/cal_uber_01.sqlite,0
ffbf0f702a41b575,3786ee5a1a2d35c0:post_money:791a6a99:A,915d6a4115710641:pre_money:21429dbe:A,Uber,Uber,funding_round/seed,funding_round/seed,www.businessinsider.com,ilyastrebulaev.substack.com,"a $1.57 million seed funding round, which valued the company at $3.86 million.",starting with a Series Seed at a pre-money valuation of $3.86 million,1.000000,1.000000,0.000000,1.000000,0.227762,0.822776,band,data/runs/cal_uber_01.sqlite,1
f3b17f74958082e5,3786ee5a1a2d35c0:post_money:791a6a99:A,c762e6bdfbbeefc2:post_money:ce420cad:A,Uber,Uber,funding_round/seed,funding_round/unknown,www.businessinsider.com,time.com,"a $1.57 million seed funding round, which valued the company at $3.86 million.",valuing the company at $17 billion.,1.000000,1.000000,0.000000,1.000000,0.400928,0.840093,band,data/runs/cal_uber_01.sqlite,0
f43aed3d92507b73,3786ee5a1a2d35c0:post_money:791a6a99:A,daa51e318f827a5c:amount:9d1726f5:A,Uber,Uber,funding_round/seed,funding_round/unknown,www.businessinsider.com,sg.finance.yahoo.com,"a $1.57 million seed funding round, which valued the company at $3.86 million.","Uber was valued at $18.2 billion in June when it raised $1.2 billion from mutual funds and investors, including Fidelity Investments, Wellington Management and BlackRock.",1.000000,1.000000,0.000000,1.000000,0.442730,0.844273,band,data/runs/cal_uber_01.sqlite,0
7129d26549b523ef,3786ee5a1a2d35c0:post_money:791a6a99:A,daa51e318f827a5c:post_money:f2904d51:A,Uber,Uber,funding_round/seed,funding_round/unknown,www.businessinsider.com,sg.finance.yahoo.com,"a $1.57 million seed funding round, which valued the company at $3.86 million.","Uber was valued at $18.2 billion in June when it raised $1.2 billion from mutual funds and investors, including Fidelity Investments, Wellington Management and BlackRock.",1.000000,1.000000,0.000000,1.000000,0.442730,0.844273,band,data/runs/cal_uber_01.sqlite,0
ad74c770ea530243,3786ee5a1a2d35c0:post_money:eefda238:A,915d6a4115710641:post_money:27b8ba48:A,Uber,Uber,funding_round/unknown,funding_round/unknown,www.businessinsider.com,ilyastrebulaev.substack.com,Investors in its most recent round ... bought their shares at a $68.33 billion valuation.,culminating in an IPO in 2019 at roughly $68 billion.,1.000000,1.000000,0.000000,1.000000,0.227762,0.822776,band,data/runs/cal_uber_01.sqlite,1
5908f06a6fb56662,49fe1629234520f6:post_money:9268083a:A,fa703c06cd7450fb:amount:1674ae2b:A,Uber,Uber,funding_round/series_f,funding_round/unknown,en.wikipedia.org,www.cnbc.com,raising $1 billion at a $50 billion pre-money valuation (so a $51 billion post-money valuation).,"The company is offering 180 million shares of common stock, which means it could raise around $8.1 billion on Friday",1.000000,1.000000,0.000000,1.000000,0.454778,0.845478,band,data/runs/cal_uber_01.sqlite,0
7f97372aa8566fb5,753c3ba0aa465426:post_money:83588cbf:A,7654c0c68b66dc39:investor_amount:4ab85817:A,Uber,Uber,funding_round/unknown,funding_round/series_c,www.theguardian.com,techcrunch.com,...reportedly invested $3m in a 2011 funding round that valued the company at $346.5m.,The late-stage investor plunked down a total of $88.4 million in Uber.,1.000000,1.000000,0.000000,1.000000,0.318857,0.831886,band,data/runs/cal_uber_01.sqlite,0
6ee047599fb90e55,753c3ba0aa465426:post_money:83588cbf:A,c762e6bdfbbeefc2:post_money:ce420cad:A,Uber,Uber,funding_round/unknown,funding_round/unknown,www.theguardian.com,time.com,...reportedly invested $3m in a 2011 funding round that valued the company at $346.5m.,valuing the company at $17 billion.,1.000000,1.000000,0.000000,1.000000,0.373363,0.837336,band,data/runs/cal_uber_01.sqlite,0
1177ad48a684e416,753c3ba0aa465426:post_money:83588cbf:A,daa51e318f827a5c:amount:7becbddd:A,Uber,Uber,funding_round/unknown,funding_round/unknown,www.theguardian.com,sg.finance.yahoo.com,...reportedly invested $3m in a 2011 funding round that valued the company at $346.5m.,"Reuters - Uber is in talks to sell more than $1 billion in convertible debt, a source familiar with the matter said, soon after the U.S. taxi service said it raised $1.2 billion in its latest funding round.",1.000000,1.000000,0.000000,1.000000,0.412290,0.841229,band,data/runs/cal_uber_01.sqlite,0
9268f95d5333d2ad,753c3ba0aa465426:post_money:83588cbf:A,daa51e318f827a5c:post_money:f2904d51:A,Uber,Uber,funding_round/unknown,funding_round/unknown,www.theguardian.com,sg.finance.yahoo.com,...reportedly invested $3m in a 2011 funding round that valued the company at $346.5m.,"Uber was valued at $18.2 billion in June when it raised $1.2 billion from mutual funds and investors, including Fidelity Investments, Wellington Management and BlackRock.",1.000000,1.000000,0.000000,1.000000,0.412290,0.841229,band,data/runs/cal_uber_01.sqlite,0
